773	1979	0.268492
2041	510	0.35894
3029	1885	0.278603
2187	4890	0.110928
378	70	0.283878
3029	740	0.128603
2041	4288	0.23394
3674	17	0.034578
3947	2197	0.281331
664	3837	0.518186
3520	3230	0.0855788
2212	2924	0.0686367
378	2338	0.0457827
1489	4440	0.259578
3947	3965	0.281331
1725	3376	0.130774
570	1444	0.26698
1489	4353	0.0929113
4164	4012	0.295569
3717	2925	0.134578
341	3916	0.089253
4544	106	0.142646
5003	734	0.51776
4184	607	0.085486
2041	1179	0.60894
1129	759	0.12335
1453	619	0.030623
1226	2250	0.0433502
2061	1969	0.352391
5112	1498	0.184653
5003	967	0.101094
4164	3888	0.0733469
3374	1848	0.130181
923	2054	0.109578
4916	4191	0.0384526
923	2915	0.176245
5003	2570	0.51776
2741	1193	0.0578641
1831	2482	0.190727
341	2859	0.19342
378	4779	0.117211
664	1398	0.268186
4184	3394	0.180724
2472	1956	0.0810065
1753	1028	0.0827388
3947	491	0.0767858
4544	1462	0.142646
3029	3031	0.153603
2741	1132	0.516197
1851	3335	0.259578
923	2240	0.134578
1753	4900	0.0738102
3029	4808	0.195269
437	4057	0.259578
3841	350	0.259578
2472	4391	0.134578
2244	1287	0.145228
2041	701	0.60894
3029	724	0.278603
45	1097	0.0285751
664	4294	0.518186
2212	5225	0.0964145
5112	183	0.517986
2244	4378	0.270228
4544	2593	0.517646
4544	1109	0.184313
570	4659	0.14198
1851	573	0.134578
1453	1020	0.514998
3674	4504	0.509578
3372	1261	0.137898
2187	4711	0.177594
570	2510	0.11698
3864	4468	0.2645
4544	584	0.517646
4184	229	0.0973908
1129	3401	0.52335
570	5122	0.26698
4916	646	0.263453
923	4308	0.509578
4444	3735	0.261333
1489	4139	0.134578
341	659	0.126753
2187	5098	0.260928
4444	1310	0.056788
4511	4790	0.0772308
3864	1293	0.0292055
437	36	0.0480395
923	1996	0.509578
4444	1918	0.111333
1453	1987	0.264998
1831	2811	0.0954887
2472	1988	0.509578
341	1002	0.126753
664	1137	0.518186
4164	1524	0.295569
3841	257	0.176245
2741	4762	0.182864
341	509	0.19342
3374	2358	0.296847
2187	2341	0.260928
2741	3998	0.182864
3382	2704	0.521149
1753	3867	0.0946436
4164	3421	0.170569
4544	2707	0.142646
2212	2456	0.179748
3864	572	0.1395
3372	1818	0.179564
2187	1131	0.0442611
4184	253	0.180724
3841	52	0.509578
1653	967	0.114438
4444	4409	0.178
3372	1499	0.262898
2952	4463	0.259578
773	2296	0.0412196
2284	3771	0.272041
2952	127	0.059578
4075	3088	0.0815724
2741	1477	0.182864
2952	1258	0.134578
2741	2765	0.0495307
2187	4163	0.260928
3864	4357	0.2645
3674	4731	0.176245
1725	4394	0.280774
3374	399	0.0968472
3717	5010	0.509578
2244	3813	0.186895
4014	1948	0.297406
2041	4445	0.60894
3947	150	0.131331
2061	3430	0.202391
4511	2889	0.0980641
3372	5120	0.179564
4444	3086	0.178
2952	4930	0.0550325
378	1606	0.133878
4014	584	0.547406
1129	5044	0.190017
2741	3037	0.266197
1489	4593	0.176245
2187	1881	0.0734278
2952	5065	0.0313171
4184	4257	0.085486
2741	974	0.0717529
5003	964	0.0891889
5003	1622	0.51776
3040	946	0.259578
923	3051	0.134578
2061	2202	0.227391
341	4830	0.276753
3040	3898	0.176245
1453	4324	0.181665
1129	3237	0.190017
2244	2097	0.520228
4544	4696	0.0890747
2061	1868	0.12413
3841	5157	0.259578
2041	4179	0.17144
4164	1388	0.0872358
2187	2348	0.510928
1129	3201	0.52335
3864	22	0.0978329
3372	3925	0.262898
2284	236	0.522041
1653	4177	0.197772
2284	4716	0.147041
4014	386	0.547406
2952	885	0.176245
3040	205	0.0929113
1489	1369	0.176245
5112	4396	0.184653
3520	4514	0.280023
570	1605	0.51698
3372	1245	0.0753978
2041	5150	0.60894
4444	467	0.0470477
2212	2656	0.263081
264	3696	0.103578
3674	1107	0.509578
570	2290	0.0407894
4184	2226	0.0765575
2187	4563	0.0823564
923	1898	0.0651335
664	242	0.518186
341	2204	0.0434197
1226	251	0.138938
2244	1778	0.186895
3520	105	0.530023
2952	1873	0.072078
2041	3116	0.20894
3029	2514	0.278603
1753	1934	0.13631
2212	3461	0.513081
2212	4585	0.179748
1753	4755	0.023215
3947	2036	0.060743
3372	2223	0.262898
1725	1023	0.0480153
773	1500	0.143492
570	1852	0.51698
1851	3623	0.072078
570	2652	0.183647
4164	1691	0.145569
378	4451	0.283878
5003	348	0.26776
1725	1412	0.155774
4544	1383	0.517646
2472	410	0.509578
1453	4232	0.514998
1725	4896	0.080774
437	1362	0.509578
4916	3326	0.513453
4511	1855	0.264731
3374	3526	0.296847
378	4485	0.283878
4386	4734	0.0963528
2061	4953	0.352391
3520	5125	0.19669
2244	4869	0.186895
437	462	0.509578
1226	627	0.263938
3864	3604	0.0502139
2741	3884	0.087626
2472	2528	0.109578
1831	2793	0.0796157
1653	1114	0.156105
1831	5068	0.0796157
4184	1839	0.069613
3864	3998	0.181166
923	1561	0.509578
2061	682	0.602391
2244	4923	0.046544
437	2595	0.259578
4386	3493	0.540797
3841	5226	0.134578
2952	1115	0.134578
1453	1327	0.514998
2284	2680	0.0674951
1226	1626	0.513938
3674	1775	0.259578
4184	3359	0.0765575
3717	3404	0.0389897
1489	2857	0.0452922
3717	3405	0.509578
2365	492	0.0651588
3674	1418	0.0512446
2365	1012	0.279445
341	148	0.526753
1129	1569	0.106684
3382	1093	0.187815
2212	4395	0.138081
4444	715	0.136333
264	3627	0.186911
4014	1027	0.172406
1453	1332	0.264998
4164	4928	0.295569
2187	442	0.177594
3374	512	0.296847
2365	4627	0.0711112
773	1533	0.118492
264	4465	0.270245
341	3843	0.0530688
437	4891	0.059578
4075	4233	0.192683
1453	3215	0.514998
2187	1978	0.510928
1851	2551	0.259578
1851	291	0.259578
45	2822	0.183337
1725	4802	0.055774
2952	2698	0.134578
341	2782	0.089253
4164	1361	0.108069
341	4573	0.526753
1653	4979	0.281105
3674	5202	0.176245
2365	4172	0.279445
378	4993	0.283878
2952	2433	0.259578
1851	741	0.0389897
2244	1519	0.186895
2212	4028	0.138081
2284	3749	0.272041
45	5077	0.0791703
3374	4388	0.213514
4386	4061	0.124131
3520	4596	0.130023
3029	1259	0.195269
2061	3265	0.157946
3947	3317	0.531331
1753	1905	0.0497718
3520	4754	0.530023
4164	505	0.295569
4184	4208	0.264057
4386	113	0.165797
5003	3450	0.26776
5003	4896	0.0677604
3382	2745	0.521149
773	4821	0.268492
1725	2445	0.102203
45	965	0.14167
4544	160	0.517646
437	2770	0.134578
4544	821	0.517646
5003	4846	0.0404876
4075	4039	0.526017
2061	2959	0.152391
3374	2445	0.118276
1489	4706	0.259578
341	2	0.276753
2187	2497	0.0326669
4164	4592	0.295569
2472	4911	0.109578
1129	662	0.0789059
2187	3858	0.135928
1851	1820	0.259578
1653	1821	0.281105
5112	5053	0.117986
2061	2419	0.602391
2741	1185	0.0995307
2952	2779	0.134578
1725	4158	0.130774
264	2964	0.270245
264	1544	0.520245
664	4522	0.268186
437	4093	0.259578
1129	1963	0.27335
4444	67	0.511333
2061	1779	0.352391
3947	317	0.281331
4164	1039	0.0673082
1129	2067	0.27335
2212	1430	0.263081
1653	5087	0.281105
2212	1613	0.138081
1831	1304	0.107393
4544	3018	0.184313
264	1084	0.0827446
1653	1289	0.197772
3947	2504	0.281331
2741	4203	0.0546589
3841	5012	0.509578
45	1221	0.0551319
1453	4135	0.114998
1453	4669	0.264998
264	649	0.270245
1129	4381	0.190017
45	4460	0.0444481
3040	791	0.0242838
4075	5002	0.276017
1831	2677	0.190727
264	4559	0.0758001
4444	4411	0.511333
4511	3428	0.514731
1653	4867	0.197772
4164	295	0.545569
5003	1685	0.0733159
1753	2980	0.0321436
5003	1744	0.14276
1489	5238	0.259578
1753	602	0.51131
3947	2898	0.281331
3372	3135	0.262898
3372	1798	0.262898
3029	1617	0.278603
341	2015	0.526753
1226	4631	0.180605
570	579	0.0794799
264	2094	0.0827446
4511	3887	0.032588
3864	1646	0.0769996
5003	1705	0.184427
4164	1291	0.545569
4184	3277	0.139057
2187	2173	0.260928
5003	2791	0.26776
3841	4412	0.059578
2212	3209	0.263081
2952	3306	0.509578
4184	5156	0.114057
2212	3203	0.513081
3674	3180	0.509578
437	4677	0.509578
45	557	0.058337
3864	2467	0.5145
4544	426	0.0890747
1453	1368	0.181665
3382	193	0.146149
2472	540	0.0358937
4916	4070	0.180119
3520	832	0.0633566
3841	3242	0.109578
3674	1598	0.509578
1129	2217	0.52335
4444	2777	0.178
1489	1621	0.259578
2061	3134	0.602391
1453	3080	0.181665
1453	3477	0.181665
5112	2165	0.0564475
4544	4622	0.267646
2365	2324	0.154445
1129	3805	0.27335
3717	2416	0.509578
2741	2454	0.182864
3947	2882	0.0868868
4014	3102	0.214072
3864	2998	0.5145
1831	1084	0.0865601
2472	5188	0.176245
3374	356	0.546847
2365	3929	0.529445
1489	4305	0.0429113
4544	5221	0.267646
1831	861	0.0740601
2041	3471	0.60894
3717	721	0.259578
4014	524	0.214072
2187	2610	0.0942611
4386	2987	0.207464
2952	4789	0.134578
2187	2769	0.110928
2284	3523	0.522041
1831	332	0.52406
2244	3842	0.0656827
3841	2781	0.176245
4014	1457	0.172406
4075	2873	0.526017
45	42	0.26667
2187	2518	0.0326669
773	4498	0.518492
3372	689	0.512898
4184	3119	0.264057
3374	4381	0.213514
3374	3667	0.296847
1725	3618	0.0692355
3674	4441	0.0480395
2952	103	0.509578
2952	3008	0.259578
2472	667	0.259578
1851	2541	0.259578
378	5107	0.0616557
3374	3714	0.546847
5112	1091	0.034115
2472	1439	0.134578
264	1842	0.0452446
4014	2033	0.172406
4075	1458	0.276017
264	1268	0.520245
3029	3212	0.195269
378	3750	0.200545
5112	1738	0.184653
4386	3057	0.290797
4444	5235	0.111333
923	2588	0.259578
2365	902	0.154445
437	3155	0.072078
2741	4002	0.266197
1753	2716	0.0946436
3040	587	0.0810065
437	1399	0.509578
2244	728	0.270228
1653	4912	0.197772
1725	4481	0.093274
2741	1890	0.182864
570	985	0.0884085
664	4231	0.268186
4444	4926	0.066889
1453	226	0.264998
2187	1479	0.135928
4916	601	0.263453
2365	2671	0.529445
2952	2435	0.134578
773	1516	0.143492
45	4368	0.26667
2741	2592	0.266197
5003	5136	0.26776
3947	2134	0.281331
3040	1641	0.0313171
4444	1728	0.136333
4386	2398	0.540797
3029	3245	0.0702695
3841	4091	0.259578
2244	335	0.103562
1753	1663	0.26131
378	2376	0.117211
2244	577	0.0916568
4164	1018	0.212236
2041	1375	0.35894
2061	2821	0.227391
3841	1708	0.509578
4075	5009	0.192683
4916	5230	0.263453
664	331	0.518186
4164	4036	0.212236
3947	4193	0.531331
4444	3734	0.261333
2284	3482	0.272041
378	2226	0.0963779
2041	103	0.60894
1753	3762	0.177977
923	355	0.509578
2741	4516	0.516197
4916	2092	0.180119
773	2863	0.143492
3947	366	0.197998
264	1966	0.186911
4544	661	0.184313
341	1960	0.276753
4014	4706	0.297406
5003	532	0.51776
4075	871	0.151017
1831	1905	0.0625216
2244	4510	0.0702282
5112	1107	0.517986
4184	4506	0.514057
2284	1408	0.188707
264	4490	0.145245
3520	2732	0.101452
570	877	0.26698
4014	4657	0.172406
2741	4629	0.0717529
4386	5212	0.165797
1851	3213	0.0550325
1129	4311	0.0688049
2041	1501	0.35894
2952	3426	0.0512446
2244	4856	0.145228
2472	2765	0.0429113
3372	120	0.512898
5003	2659	0.51776
378	3332	0.283878
1129	2777	0.190017
570	1580	0.100313
3372	2052	0.512898
1725	3128	0.280774
1831	2869	0.12406
4444	1115	0.136333
570	1846	0.0316858
1489	3365	0.509578
1489	29	0.509578
3372	1488	0.0290268
773	4518	0.143492
1129	4389	0.27335
923	4554	0.259578
341	1349	0.526753
2212	1172	0.0755812
2284	5062	0.522041
3374	336	0.0853087
3947	1210	0.531331
2244	1839	0.0757837
1831	4522	0.27406
664	1893	0.184852
3674	2648	0.259578
4184	4303	0.0973908
1753	2377	0.51131
2741	3860	0.0661974
4444	1210	0.511333
2041	1801	0.275607
1831	3919	0.27406
4386	382	0.207464
4184	3713	0.0557241
3947	459	0.0625813
664	3543	0.268186
1653	2223	0.281105
2952	690	0.0550325
1489	4235	0.0550325
45	5217	0.183337
4164	3991	0.295569
3520	1193	0.07169
3674	2000	0.509578
5112	1443	0.517986
773	360	0.185159
1653	3059	0.197772
3040	1688	0.0429113
1653	740	0.131105
2244	3811	0.0656827
3029	550	0.0563806
1725	788	0.280774
378	2150	0.283878
2187	1421	0.0734278
4386	4709	0.540797
2244	3103	0.186895
3520	4258	0.0925233
4511	48	0.514731
4014	3707	0.297406
4014	1334	0.214072
2284	2291	0.522041
4164	1027	0.170569
3674	1934	0.134578
4511	629	0.0397308
3029	1306	0.528603
2472	1196	0.509578
3864	4389	0.2645
923	336	0.0480395
4164	1052	0.060275
2212	3775	0.113081
664	3806	0.268186
3674	2631	0.176245
570	3642	0.11698
1129	305	0.52335
570	1133	0.26698
2284	1055	0.0720406
2061	162	0.602391
4916	3397	0.046786
923	601	0.259578
378	2703	0.158878
773	2480	0.185159
264	4324	0.186911
5112	1269	0.517986
2041	1252	0.35894
378	2587	0.158878
2365	5141	0.529445
264	2859	0.186911
4075	4627	0.0676835
2061	1828	0.269057
45	3410	0.14167
1226	1359	0.513938
4184	2916	0.0973908
1129	2425	0.0527622
4075	4190	0.0885168
2472	3070	0.109578
5003	3150	0.0677604
4511	3159	0.514731
3841	3232	0.509578
1725	1642	0.155774
1831	1863	0.52406
1226	3156	0.180605
1226	4583	0.180605
2952	1996	0.509578
3864	1204	0.5145
1851	1333	0.0512446
2365	2903	0.529445
378	1500	0.158878
4014	2571	0.297406
4511	2588	0.264731
3717	123	0.509578
3864	1706	0.2645
378	621	0.0616557
4544	2950	0.517646
2284	4296	0.147041
2041	3217	0.120845
1725	3003	0.155774
1653	83	0.197772
2061	1317	0.269057
1489	4986	0.509578
4511	4284	0.264731
3674	2703	0.134578
4184	3341	0.180724
1851	5062	0.509578
3372	1099	0.112898
2741	810	0.266197
4544	753	0.184313
1831	535	0.0432909
4511	2236	0.514731
3864	346	0.5145
1653	4405	0.281105
3947	4093	0.281331
3040	1566	0.0550325
1725	905	0.280774
3864	4702	0.2645
341	957	0.526753
773	3191	0.185159
3674	1175	0.259578
3841	413	0.176245
3674	1973	0.176245
4386	2160	0.540797
4511	882	0.139731
3382	4032	0.271149
45	667	0.26667
5112	2351	0.517986
2187	2458	0.0942611
2212	3676	0.113081
2244	4101	0.520228
1226	2044	0.138938
3674	1571	0.259578
1453	941	0.0705536
3374	3349	0.546847
3864	1192	0.0422774
5003	2242	0.26776
378	4563	0.105306
1725	4436	0.114107
3520	1590	0.130023
1129	3672	0.190017
5003	3237	0.184427
4916	2324	0.138453
3382	2705	0.0836485
378	1850	0.200545
3029	1361	0.0911028
2187	3847	0.177594
341	3626	0.126753
570	2163	0.26698
1453	3046	0.077498
3029	4052	0.528603
3864	283	0.2645
3382	1297	0.0925771
3029	4601	0.0911028
3040	2121	0.259578
1831	2653	0.14906
570	3296	0.26698
1453	2092	0.181665
1831	947	0.14906
4511	2783	0.264731
3372	3198	0.0378978
3717	3931	0.109578
4544	1775	0.267646
1489	1352	0.0452922
570	2072	0.0482299
4075	3678	0.151017
4014	2086	0.130739
2187	2125	0.510928
45	405	0.183337
3520	4801	0.19669
3520	1138	0.0422184
2284	806	0.188707
4075	32	0.526017
4164	353	0.212236
5112	3228	0.101319
1831	1972	0.27406
3520	1262	0.0550233
4916	2713	0.180119
2952	3559	0.176245
2741	1611	0.182864
437	800	0.259578
1129	5233	0.27335
2472	4733	0.509578
664	4074	0.184852
341	4376	0.151753
1453	3944	0.181665
2041	4031	0.60894
3717	4074	0.176245
4184	1516	0.139057
3841	2220	0.176245
341	1965	0.0414589
45	2710	0.0318218
3040	315	0.509578
2952	1903	0.176245
3029	2136	0.278603
2365	4721	0.196111
2061	4977	0.602391
2212	1703	0.0845097
2041	839	0.35894
1851	385	0.0929113
2244	4485	0.270228
4511	154	0.0441426
3717	1159	0.0550325
2741	2077	0.141197
4184	1703	0.085486
570	736	0.0554414
2244	2049	0.270228
3040	2210	0.259578
2212	1824	0.513081
5003	97	0.26776
4164	365	0.145569
4444	5095	0.511333
4386	2116	0.140797
3029	4867	0.195269
2741	4416	0.0425132
1753	2521	0.13631
3674	207	0.176245
5112	319	0.0596526
3717	245	0.259578
2284	84	0.522041
4014	1646	0.109906
1753	558	0.0946436
3717	1754	0.259578
341	735	0.526753
437	258	0.509578
4184	453	0.085486
341	228	0.276753
3841	3544	0.509578
1725	529	0.155774
3864	1068	0.0978329
773	270	0.143492
3040	1799	0.0550325
3029	2872	0.528603
1753	198	0.26131
3841	2548	0.176245
1653	4685	0.281105
2365	2402	0.279445
5112	4374	0.267986
341	5037	0.526753
3382	183	0.521149
1831	4222	0.0740601
923	1393	0.259578
2212	3670	0.0964145
4014	780	0.547406
1653	2823	0.156105
378	3181	0.533878
1753	3750	0.177977
2244	3803	0.270228
3947	1000	0.0513313
4544	4131	0.142646
3029	1257	0.278603
2741	1227	0.182864
4184	4508	0.0765575
5003	2668	0.184427
2061	2770	0.227391
2061	2874	0.602391
4075	3889	0.526017
923	294	0.509578
3374	1962	0.296847
2952	1439	0.134578
1453	2831	0.264998
2952	3836	0.509578
1753	4156	0.0827388
2061	4764	0.602391
3947	3153	0.197998
1831	4190	0.0865601
1653	2557	0.531105
3841	3525	0.176245
1453	4504	0.514998
45	2370	0.26667
1851	972	0.509578
3864	1232	0.5145
1489	5234	0.134578
45	1498	0.183337
4444	4844	0.261333
3029	4296	0.153603
3841	2966	0.176245
3674	3200	0.259578
5003	3913	0.101094
923	606	0.509578
45	543	0.0375037
3382	3286	0.187815
4916	435	0.263453
1453	4976	0.114998
773	433	0.0423018
2244	3787	0.270228
3372	4300	0.262898
4511	632	0.181397
2187	1510	0.260928
2741	662	0.0717529
1831	2696	0.107393
2212	3154	0.513081
4386	901	0.540797
1753	4396	0.177977
2187	1593	0.135928
2741	2099	0.0546589
2365	4006	0.154445
4511	1289	0.181397
264	1875	0.0702446
2284	4905	0.147041
341	2596	0.19342
3864	3997	0.0306286
4164	2076	0.295569
3040	3094	0.176245
1851	1620	0.0810065
264	598	0.520245
923	2003	0.259578
45	458	0.26667
264	849	0.120245
2741	4560	0.182864
2741	2444	0.516197
3520	2189	0.0594351
2365	3177	0.529445
3864	850	0.181166
1851	1798	0.259578
1453	2206	0.264998
3947	2009	0.114665
1831	3906	0.27406
1851	4883	0.509578
2187	4097	0.177594
3372	1474	0.179564
45	1551	0.51667
1653	4214	0.531105
923	2835	0.176245
4916	2872	0.513453
1831	353	0.190727
2741	3804	0.0661974
45	3414	0.26667
1753	2706	0.26131
2284	1128	0.122041
378	4295	0.283878
341	5041	0.19342
5003	3333	0.14276
378	2893	0.200545
2187	3821	0.510928
2041	1202	0.23394
3841	1438	0.0651335
664	4199	0.143186
1831	762	0.0657268
4511	1094	0.139731
4916	1261	0.138453
664	1221	0.0566471
4184	4154	0.0557241
4014	3073	0.547406
1489	4167	0.176245
3029	3200	0.278603
3382	506	0.521149
1725	495	0.155774
3040	793	0.509578
1753	2038	0.0567648
4511	1385	0.264731
4444	3049	0.261333
1653	2636	0.281105
4916	2793	0.0690082
2741	1321	0.141197
4511	2088	0.514731
2365	2521	0.154445
4075	2889	0.10935
2244	5236	0.520228
3864	31	0.1395
4916	202	0.263453
264	4165	0.145245
437	306	0.259578
2952	3231	0.0429113
1653	2599	0.531105
3864	4020	0.5145
264	1190	0.0916731
3040	2559	0.176245
1753	2718	0.13631
1129	1133	0.27335
4184	108	0.180724
3864	2293	0.181166
2061	4903	0.227391
3374	2218	0.171847
2061	2093	0.202391
3374	1473	0.546847
4444	3219	0.136333
264	2257	0.186911
4164	3761	0.545569
2741	900	0.0995307
1489	2146	0.176245
4184	1456	0.514057
4511	2931	0.181397
4511	1141	0.0397308
5112	3377	0.117986
2212	247	0.513081
2041	1736	0.192274
2041	4566	0.192274
341	2203	0.526753
2284	3576	0.522041
3674	4128	0.509578
1725	4314	0.197441
1725	2435	0.155774
2212	2382	0.113081
3029	3370	0.153603
5003	1295	0.14276
5003	1645	0.184427
1725	224	0.130774
2284	4785	0.0934691
3841	3796	0.134578
3717	984	0.509578
3382	121	0.0628152
4916	150	0.113453
2061	3406	0.269057
1453	1371	0.264998
3040	1529	0.259578
1129	3072	0.190017
3040	2616	0.134578
2741	1823	0.516197
2741	565	0.516197
4511	4144	0.264731
4444	65	0.082762
3040	126	0.259578
2472	3617	0.109578
3029	399	0.0786028
264	3604	0.0559588
4444	4639	0.0376492
3382	3546	0.0523985
3372	2725	0.179564
2041	4162	0.17144
4386	1256	0.112226
2041	3369	0.60894
1489	5056	0.259578
2952	711	0.259578
264	2582	0.0916731
1753	3229	0.0668658
1129	3164	0.106684
4444	3037	0.261333
1226	2863	0.138938
3520	2695	0.280023
570	2183	0.0586466
4014	4419	0.147406
2061	3148	0.269057
3372	1937	0.262898
45	4216	0.11667
1851	3492	0.509578
4184	4836	0.514057
570	355	0.51698
3374	4618	0.546847
3520	1215	0.530023
4014	4717	0.214072
5112	4185	0.0513193
45	2979	0.0880989
378	789	0.283878
2952	5229	0.176245
4075	145	0.151017
2212	3518	0.138081
3947	1096	0.156331
4184	3065	0.139057
3947	4105	0.281331
378	4691	0.533878
1831	2883	0.27406
1851	2859	0.176245
3841	482	0.0480395
5003	4780	0.51776
3029	1956	0.100031
2061	4215	0.602391
5112	5083	0.267986
4075	863	0.276017
3520	3500	0.155023
4916	2256	0.513453
4014	5081	0.547406
3864	3940	0.2645
4014	4462	0.109906
2212	3077	0.0249859
3374	3426	0.0885138
437	1005	0.109578
1831	3725	0.14906
4444	1610	0.511333
4386	1445	0.165797
1831	5173	0.27406
3674	3165	0.0480395
1725	348	0.280774
2741	765	0.141197
3029	494	0.528603
664	1017	0.0636401
45	789	0.26667
664	1898	0.0737411
3864	1094	0.1395
3520	4787	0.530023
3374	623	0.296847
264	4347	0.270245
2041	974	0.164496
3029	3156	0.195269
570	759	0.11698
5112	1522	0.184653
1453	50	0.039998
3520	4551	0.19669
923	4177	0.176245
1226	1330	0.0472718
923	3072	0.176245
3717	3852	0.259578
3674	4832	0.509578
1851	3375	0.509578
3864	1268	0.5145
2284	64	0.105374
1453	939	0.514998
4386	2881	0.207464
3040	4617	0.0288087
1831	3780	0.52406
923	1668	0.259578
773	2111	0.268492
1226	364	0.138938
1653	3544	0.531105
4075	4142	0.192683
664	4051	0.184852
2365	165	0.279445
3717	724	0.259578
378	2123	0.533878
378	2674	0.533878
264	1884	0.145245
4386	3608	0.207464
2284	2258	0.522041
3674	2066	0.509578
3947	891	0.281331
1831	4528	0.27406
2244	4291	0.520228
1851	1479	0.134578
4444	1493	0.056788
2284	5172	0.0720406
1725	3580	0.280774
5003	647	0.51776
1831	2138	0.27406
2212	4975	0.113081
1453	758	0.514998
3717	487	0.134578
2741	2407	0.182864
3947	913	0.531331
5003	464	0.14276
437	4496	0.509578
2244	4542	0.270228
3674	4162	0.072078
2187	1790	0.260928
2244	5229	0.186895
1851	3016	0.509578
2284	5045	0.0845406
3717	4536	0.509578
1453	3405	0.514998
2244	4924	0.120228
4386	26	0.140797
1453	5063	0.514998
4184	259	0.264057
570	2021	0.11698
1453	5149	0.514998
4075	498	0.192683
341	3933	0.19342
1725	5008	0.280774
2952	3068	0.509578
2741	3172	0.0456092
437	4099	0.176245
3382	1625	0.271149
2041	1538	0.60894
2472	4232	0.509578
5112	249	0.184653
2244	3225	0.520228
4444	2663	0.178
1753	2736	0.51131
3040	991	0.109578
4014	3863	0.547406
1725	4099	0.197441
1453	2337	0.514998
3029	4518	0.153603
570	2710	0.0321314
1753	1310	0.0567648
2365	3530	0.529445
3040	3424	0.0929113
2061	2548	0.269057
2187	2403	0.510928
4075	1333	0.0676835
923	4732	0.0929113
437	1358	0.259578
45	4551	0.183337
3029	4555	0.278603
1753	1705	0.177977
2952	3515	0.509578
4444	3836	0.511333
570	4054	0.26698
3374	1393	0.296847
923	4227	0.509578
4916	4840	0.0281585
1851	4196	0.509578
1725	4629	0.0863295
4184	2197	0.264057
3520	2199	0.530023
2187	3130	0.510928
3520	214	0.101452
4386	4676	0.290797
2284	65	0.0934691
3040	2132	0.176245
4444	3325	0.261333
1489	3369	0.509578
4544	627	0.267646
